\N	03	16	20	21	38	10	2005-02-15
\N	01	19	31	35	42	34	2005-02-18
\N	15	18	28	41	45	27	2005-02-22
\N	04	13	37	38	50	24	2005-02-25
\N	01	08	18	39	48	01	2005-03-01
\N	07	10	13	35	39	21	2005-03-04
\N	08	14	15	22	31	13	2005-03-08
\N	18	19	31	35	36	17	2005-03-11
\N	14	26	27	34	44	27	2005-03-15
\N	02	09	28	29	48	33	2005-03-18
\N	06	11	27	37	43	34	2005-03-22
\N	11	18	19	45	49	02	2005-03-25
\N	07	17	18	30	42	38	2005-03-29
\N	11	19	28	32	45	10	2005-04-01
\N	04	19	45	51	52	22	2005-04-05
\N	05	13	17	33	35	35	2005-04-08
\N	15	20	43	47	50	24	2005-04-12
\N	25	26	37	39	49	29	2005-04-15
\N	05	06	14	42	47	03	2005-04-19
\N	23	25	43	46	49	26	2005-04-22
\N	18	22	33	34	42	16	2005-04-26
\N	02	05	07	28	46	21	2005-04-29
\N	07	17	42	46	52	47	2005-05-03
\N	07	12	25	50	51	19	2005-05-06
\N	11	25	38	40	42	40	2005-05-10
\N	21	23	27	33	39	08	2005-05-13
\N	07	09	10	29	44	17	2005-05-17
\N	03	06	27	40	44	09	2005-05-20
\N	09	28	39	40	45	24	2005-05-24
\N	07	17	22	34	50	24	2005-05-27
\N	05	13	22	37	38	11	2005-05-31
\N	04	06	14	28	47	42	2005-06-03
\N	07	14	28	46	47	25	2005-06-07
\N	14	29	31	37	50	34	2005-06-10
\N	01	10	29	48	49	36	2005-06-14
\N	16	35	40	49	50	34	2005-06-17
\N	09	13	40	46	50	30	2005-06-21
\N	14	43	44	50	56	07	2005-06-24
\N	02	20	37	43	46	04	2005-06-28
\N	14	25	41	42	50	40	2005-07-01
\N	22	38	48	50	55	29	2005-07-05
\N	09	23	45	48	50	03	2005-07-08
\N	05	17	32	39	53	36	2005-07-12
\N	09	13	25	36	48	02	2005-07-15
\N	07	13	48	51	54	11	2005-07-19
\N	07	18	27	35	54	34	2005-07-22
\N	01	10	18	29	55	08	2005-07-26
\N	04	16	23	25	40	22	2005-07-29
\N	17	22	39	50	52	46	2005-08-02
\N	03	05	48	50	53	04	2005-08-05
\N	13	35	36	43	52	05	2005-08-09
\N	08	37	38	45	54	21	2005-08-12
\N	09	15	20	24	55	03	2005-08-16
\N	02	13	18	36	46	36	2005-08-19
\N	06	07	08	13	40	12	2005-08-23
\N	05	20	38	47	54	35	2005-08-26
\N	19	32	42	49	56	29	2005-08-30
\N	01	04	14	45	53	33	2005-09-02
\N	01	08	27	31	50	40	2005-09-06
\N	15	28	43	51	52	11	2005-09-09
\N	13	24	44	48	52	30	2005-09-13
\N	05	16	41	46	50	01	2005-09-16
\N	35	36	40	42	52	45	2005-09-20
\N	06	07	20	41	51	38	2005-09-23
\N	14	17	26	27	28	05	2005-09-27
\N	01	03	14	30	52	10	2005-09-30
\N	12	24	28	29	36	41	2005-10-04
\N	02	04	23	27	36	37	2005-10-07
\N	24	30	42	53	54	20	2005-10-11
\N	06	20	24	25	34	44	2005-10-14
\N	03	12	16	32	33	15	2005-10-18
\N	11	17	28	29	36	42	2005-10-21
\N	07	12	18	31	55	30	2005-10-25
\N	08	17	25	28	53	01	2005-10-28
\N	05	18	21	28	36	20	2005-11-01
\N	07	09	41	53	54	38	2005-11-04
\N	08	16	21	25	27	16	2005-11-08
\N	09	14	34	50	51	40	2005-11-11
\N	02	04	05	40	48	07	2005-11-15
\N	08	18	21	42	46	11	2005-11-18
\N	09	22	37	41	43	30	2005-11-22
\N	05	25	31	33	34	41	2005-11-25
\N	07	08	47	51	52	05	2005-11-29
\N	03	12	21	38	44	45	2005-12-02
\N	06	10	26	30	33	16	2005-12-06
\N	14	15	31	32	43	20	2005-12-09
\N	09	10	12	22	41	04	2005-12-13
\N	14	25	26	31	56	17	2005-12-16
\N	06	20	23	40	56	36	2005-12-20
\N	10	37	39	49	54	08	2005-12-23
\N	11	24	27	49	55	23	2005-12-27
\N	14	20	25	40	44	37	2005-12-30
\N	15	19	20	32	38	21	2006-01-03
\N	08	11	28	37	53	12	2006-01-06
\N	07	27	32	37	38	30	2006-01-10
\N	05	21	27	44	53	36	2006-01-13
\N	24	32	37	39	40	44	2006-01-17
\N	18	22	28	44	53	46	2006-01-20
\N	31	34	36	51	55	04	2006-01-24
\N	02	07	08	18	29	46	2006-01-27
\N	01	35	53	54	56	44	2006-01-31
\N	29	31	32	41	52	42	2006-02-03
\N	02	16	25	30	48	26	2006-02-07
\N	24	39	40	43	46	02	2006-02-10
\N	27	36	43	49	54	33	2006-02-14
\N	16	25	31	43	46	28	2006-02-17
\N	14	23	27	36	45	36	2006-02-21
\N	03	05	12	16	34	27	2006-02-24
\N	02	04	35	36	48	22	2006-02-28
\N	25	29	38	39	46	04	2006-03-03
\N	15	27	36	38	42	32	2006-03-07
\N	04	17	18	51	54	31	2006-03-10
\N	27	28	30	42	50	22	2006-03-14
\N	08	11	23	48	52	05	2006-03-17
\N	04	16	17	28	31	08	2006-03-21
\N	01	02	17	47	49	19	2006-03-24
\N	14	18	35	39	49	14	2006-03-28
\N	04	07	19	50	52	15	2006-03-31
\N	09	25	48	51	56	07	2006-04-04
\N	01	18	31	46	52	37	2006-04-07
\N	02	12	45	46	56	20	2006-04-11
\N	08	10	18	29	33	10	2006-04-14
\N	13	14	25	34	50	06	2006-04-18
\N	02	04	07	27	41	04	2006-04-21
\N	01	20	32	37	39	09	2006-04-25
\N	16	29	32	36	55	12	2006-04-28
\N	07	11	22	27	31	33	2006-05-02
\N	08	20	39	53	55	10	2006-05-05
\N	07	15	24	43	44	22	2006-05-09
\N	06	36	39	45	52	45	2006-05-12
\N	07	24	40	48	50	15	2006-05-16
\N	05	12	31	51	56	01	2006-05-19
\N	17	21	28	48	54	01	2006-05-23
\N	12	14	20	47	48	24	2006-05-26
\N	02	13	28	34	45	36	2006-05-30
\N	03	10	18	36	38	41	2006-06-02
\N	05	29	35	52	53	09	2006-06-06
\N	08	17	18	26	47	37	2006-06-09
\N	01	20	23	24	33	29	2006-06-13
\N	27	30	36	38	45	13	2006-06-16
\N	11	21	37	53	54	12	2006-06-20
\N	13	17	24	34	56	24	2006-06-23
\N	02	14	20	29	44	32	2006-06-27
\N	20	40	46	48	54	27	2006-06-30
\N	09	15	31	42	45	41	2006-07-04
\N	07	15	27	46	56	39	2006-07-07
\N	05	14	34	36	52	42	2006-07-11
\N	13	25	26	28	56	39	2006-07-14
\N	12	13	29	49	52	20	2006-07-18
\N	18	26	35	36	43	24	2006-07-21
\N	07	21	24	41	51	10	2006-07-25
\N	02	13	23	32	35	04	2006-07-28
\N	14	29	32	43	49	14	2006-08-01
\N	02	24	31	50	55	44	2006-08-04
\N	01	05	13	18	33	30	2006-08-08
\N	14	16	38	40	49	29	2006-08-11
\N	10	12	22	44	48	16	2006-08-15
\N	05	12	13	46	50	10	2006-08-18
\N	03	04	05	07	36	16	2006-08-22
\N	17	24	35	46	54	33	2006-08-25
\N	15	25	37	38	52	04	2006-08-29
\N	05	06	51	53	55	12	2006-09-01
\N	01	32	36	42	53	04	2006-09-05
\N	09	17	34	52	53	02	2006-09-08
\N	03	16	25	30	44	42	2006-09-12
\N	06	26	33	39	55	01	2006-09-15
\N	02	19	44	45	56	43	2006-09-19
\N	07	12	17	22	43	16	2006-09-22
\N	03	06	38	42	45	30	2006-09-26
\N	03	25	43	45	55	40	2006-09-29
\N	06	19	32	33	40	39	2006-10-03
\N	01	11	20	21	46	18	2006-10-06
\N	14	30	35	40	43	02	2006-10-10
\N	24	27	42	47	50	08	2006-10-13
\N	06	18	20	28	38	37	2006-10-17
\N	09	13	23	29	54	34	2006-10-20
\N	05	25	41	48	51	35	2006-10-24
\N	15	22	26	30	32	31	2006-10-27
\N	05	34	40	45	46	21	2006-10-31
\N	08	10	22	25	55	22	2006-11-03
\N	13	22	33	51	52	42	2006-11-07
\N	11	42	52	53	55	28	2006-11-10
\N	09	20	24	25	36	23	2006-11-14
\N	05	19	25	30	50	42	2006-11-17
\N	07	13	20	42	47	09	2006-11-21
\N	14	35	40	47	48	35	2006-11-24
\N	07	14	24	41	56	07	2006-11-28
\N	16	22	23	37	53	35	2006-12-01
\N	06	09	13	43	46	45	2006-12-05
\N	01	15	29	32	45	08	2006-12-08
\N	20	30	31	35	49	23	2006-12-12
\N	06	07	17	28	40	39	2006-12-15
\N	09	32	37	42	48	07	2006-12-19
\N	05	12	15	25	34	43	2006-12-22
\N	07	12	25	44	53	03	2006-12-26
\N	03	04	10	39	50	29	2006-12-29
\N	09	10	38	51	53	01	2007-01-02
\N	02	12	44	46	51	06	2007-01-05
\N	07	11	26	38	54	13	2007-01-09
\N	12	14	26	40	42	22	2007-01-12
\N	04	08	15	33	52	10	2007-01-16
\N	04	28	30	31	35	17	2007-01-19
\N	03	05	15	26	53	35	2007-01-23
\N	16	17	36	49	54	14	2007-01-26
\N	14	18	44	52	56	25	2007-01-30
\N	22	33	35	40	53	15	2007-02-02
\N	16	21	35	36	46	38	2007-02-06
\N	32	39	46	48	49	41	2007-02-09
\N	03	09	24	29	41	41	2007-02-13
\N	17	35	40	46	48	41	2007-02-16
\N	01	09	26	46	51	11	2007-02-20
\N	03	18	21	38	50	43	2007-02-23
\N	18	31	44	45	48	18	2007-02-27
\N	14	21	33	35	51	43	2007-03-02
\N	16	22	29	39	42	20	2007-03-06
\N	10	13	25	42	43	30	2007-03-09
\N	07	11	16	38	49	35	2007-03-13
\N	17	25	36	40	43	09	2007-03-16
\N	07	21	46	49	55	15	2007-03-20
\N	18	21	35	51	53	36	2007-03-23
\N	18	25	34	35	42	06	2007-03-27
\N	15	23	37	48	53	22	2007-03-30
\N	16	26	33	34	46	38	2007-04-03
\N	24	32	34	36	39	06	2007-04-06
\N	07	15	16	19	28	10	2007-04-10
\N	11	14	21	25	26	33	2007-04-13
\N	01	04	11	31	47	37	2007-04-17
\N	01	09	10	23	53	40	2007-04-20
\N	08	10	35	36	43	14	2007-04-24
\N	05	07	26	38	56	15	2007-04-27
\N	11	16	31	52	53	42	2007-05-01
\N	04	09	20	45	55	34	2007-05-04
\N	16	24	41	43	54	36	2007-05-08
\N	28	30	33	48	54	25	2007-05-11
\N	06	13	42	46	56	42	2007-05-15
\N	13	23	24	30	44	05	2007-05-18
\N	02	07	11	22	36	35	2007-05-22
\N	10	14	22	42	43	01	2007-05-25
\N	02	24	44	51	54	07	2007-05-29
\N	12	19	29	32	48	09	2007-06-01
\N	27	35	38	49	56	15	2007-06-05
\N	06	26	29	31	39	31	2007-06-08
\N	03	13	19	31	50	21	2007-06-12
\N	01	05	16	26	30	21	2007-06-15
\N	05	16	31	49	54	19	2007-06-19
\N	11	14	21	24	31	23	2007-06-22
\N	04	10	20	29	45	21	2007-06-26
\N	01	17	40	51	52	07	2007-06-29
\N	21	35	37	39	40	35	2007-07-03
\N	03	09	12	25	47	37	2007-07-06
\N	19	24	30	34	56	19	2007-07-10
\N	07	39	41	48	53	21	2007-07-13
\N	16	30	38	46	51	05	2007-07-17
\N	06	13	30	41	52	26	2007-07-20
\N	08	17	20	23	50	17	2007-07-24
\N	07	12	35	54	55	02	2007-07-27
\N	05	18	37	39	43	42	2007-07-31
\N	16	29	42	46	51	40	2007-08-03
\N	36	41	50	55	56	09	2007-08-07
\N	10	20	32	33	54	39	2007-08-10
\N	05	08	09	24	34	17	2007-08-14
\N	02	08	33	38	53	12	2007-08-17
\N	08	38	54	55	56	02	2007-08-21
\N	04	21	46	51	53	05	2007-08-24
\N	37	40	48	53	56	44	2007-08-28
\N	08	18	22	40	44	11	2007-08-31
\N	03	06	11	42	46	38	2007-09-04
\N	14	19	27	34	48	03	2007-09-07
\N	09	10	17	21	35	06	2007-09-11
\N	05	09	12	33	40	27	2007-09-14
\N	20	24	31	34	49	08	2007-09-18
\N	05	21	23	33	45	43	2007-09-21
\N	02	19	23	47	54	16	2007-09-25
\N	04	13	20	25	33	42	2007-09-28
\N	28	37	40	43	44	20	2007-10-02
\N	10	19	37	40	48	01	2007-10-05
\N	01	10	17	32	51	44	2007-10-09
\N	21	26	34	44	54	23	2007-10-12
\N	01	02	05	41	44	25	2007-10-16
\N	05	15	18	23	46	14	2007-10-19
\N	02	07	45	52	53	18	2007-10-23
\N	12	20	24	38	51	03	2007-10-26
\N	02	08	44	46	51	22	2007-10-30
\N	01	03	34	49	52	19	2007-11-02
\N	03	17	43	46	47	02	2007-11-06
\N	11	33	41	42	46	21	2007-11-09
\N	15	26	36	39	40	45	2007-11-13
\N	12	13	30	31	39	29	2007-11-16
\N	14	20	23	42	43	06	2007-11-20
\N	18	21	33	42	56	11	2007-11-23
\N	09	10	26	29	39	10	2007-11-27
\N	05	06	12	26	51	07	2007-11-30
\N	16	27	30	45	53	43	2007-12-04
\N	12	18	26	28	51	35	2007-12-07
\N	06	25	27	30	45	46	2007-12-11
\N	04	07	12	17	30	44	2007-12-14
\N	03	23	46	48	49	02	2007-12-18
\N	14	19	20	43	53	07	2007-12-21
\N	19	36	37	48	52	08	2007-12-25
\N	02	19	22	28	54	25	2007-12-28
\N	13	16	25	30	54	11	2008-01-01
\N	24	31	39	40	56	32	2008-01-04
\N	10	29	45	52	54	10	2008-01-08
\N	22	36	42	45	55	42	2008-01-11
\N	21	30	42	44	50	06	2008-01-15
\N	12	22	33	43	44	15	2008-01-18
\N	12	15	22	25	33	02	2008-01-22
\N	05	12	22	38	56	22	2008-01-25
\N	08	23	39	40	42	24	2008-01-29
\N	03	14	30	44	56	05	2008-02-01
\N	04	05	17	40	51	38	2008-02-05
\N	21	30	43	46	50	18	2008-02-08
\N	14	27	39	47	50	12	2008-02-12
\N	07	11	26	30	53	14	2008-02-15
\N	01	38	42	55	56	34	2008-02-19
\N	07	12	13	19	22	10	2008-02-22
\N	09	12	30	36	55	15	2008-02-26
\N	05	17	22	26	55	38	2008-02-29
\N	07	15	30	33	56	22	2008-03-04
\N	19	32	33	41	48	12	2008-03-07
\N	04	13	35	41	47	44	2008-03-11
\N	03	12	18	25	52	21	2008-03-14
\N	13	15	20	25	44	37	2008-03-18
\N	05	08	17	19	41	21	2008-03-21
\N	38	42	43	48	53	12	2008-03-25
\N	07	26	27	40	43	10	2008-03-28
\N	04	17	26	46	56	25	2008-04-01
\N	03	05	40	45	49	17	2008-04-04
\N	08	09	31	37	44	38	2008-04-08
\N	14	18	27	31	42	07	2008-04-11
\N	12	13	27	48	50	30	2008-04-15
\N	24	28	36	50	53	29	2008-04-18
\N	03	22	31	48	54	09	2008-04-22
\N	19	32	37	45	52	41	2008-04-25
\N	19	24	35	44	51	26	2008-04-29
\N	08	28	37	53	55	26	2008-05-02
\N	04	21	46	53	54	26	2008-05-06
\N	16	31	43	46	56	22	2008-05-09
\N	20	24	27	31	47	15	2008-05-13
\N	06	11	39	46	47	26	2008-05-16
\N	02	14	26	32	41	32	2008-05-20
\N	04	08	11	22	30	04	2008-05-23
\N	14	24	32	45	49	17	2008-05-27
\N	39	40	47	53	55	32	2008-05-30
\N	04	19	24	32	54	05	2008-06-03
\N	08	09	43	44	54	27	2008-06-06
\N	03	05	15	43	51	11	2008-06-10
\N	08	09	14	38	44	36	2008-06-13
\N	05	14	25	47	49	36	2008-06-17
\N	11	17	25	36	42	13	2008-06-20
\N	10	22	36	50	53	39	2008-06-24
\N	08	14	22	39	50	44	2008-06-27
\N	01	22	33	43	52	36	2008-07-01
\N	01	03	12	19	20	28	2008-07-04
\N	01	20	22	29	41	35	2008-07-08
\N	05	14	16	39	51	34	2008-07-11
\N	19	24	34	45	51	40	2008-07-15
\N	17	29	36	53	55	26	2008-07-18
\N	02	16	23	29	32	46	2008-07-22
\N	02	16	19	35	52	17	2008-07-25
\N	11	13	20	30	42	03	2008-07-29
\N	09	13	17	18	56	02	2008-08-01
\N	09	21	36	38	55	13	2008-08-05
\N	11	17	28	32	50	33	2008-08-08
\N	02	07	23	38	40	40	2008-08-12
\N	08	23	29	30	53	07	2008-08-15
\N	09	18	19	26	40	38	2008-08-19
\N	12	13	15	41	42	37	2008-08-22
\N	06	16	24	34	36	30	2008-08-26
\N	21	25	26	50	51	22	2008-08-29
\N	14	23	43	44	54	39	2008-09-02
\N	01	06	15	27	46	39	2008-09-05
\N	22	23	28	49	52	02	2008-09-09
\N	01	12	14	25	35	38	2008-09-12
\N	13	24	39	51	52	44	2008-09-16
\N	02	09	41	48	51	37	2008-09-19
\N	09	32	34	43	52	04	2008-09-23
\N	06	13	14	31	36	36	2008-09-26
\N	09	30	35	39	49	36	2008-09-30
\N	13	28	32	41	52	16	2008-10-03
\N	02	25	35	38	42	34	2008-10-07
\N	14	15	43	46	48	21	2008-10-10
\N	14	35	41	42	51	23	2008-10-14
\N	07	15	27	28	31	35	2008-10-17
\N	16	19	39	42	44	38	2008-10-21
\N	05	33	34	47	52	18	2008-10-24
\N	06	39	45	46	48	36	2008-10-28
\N	02	07	17	29	47	40	2008-10-31
\N	10	21	23	41	55	09	2008-11-04
\N	14	24	32	43	44	21	2008-11-07
\N	05	27	38	42	55	41	2008-11-11
\N	03	18	19	30	34	03	2008-11-14
\N	10	15	22	52	53	12	2008-11-18
\N	01	22	52	53	56	45	2008-11-21
\N	02	11	22	51	52	46	2008-11-25
\N	10	30	44	46	48	44	2008-11-28
\N	02	17	22	32	51	35	2008-12-02
\N	21	27	46	52	55	14	2008-12-05
\N	11	12	26	31	33	27	2008-12-09
\N	10	16	19	27	48	25	2008-12-12
\N	10	14	16	29	40	06	2008-12-16
\N	03	13	16	39	54	32	2008-12-19
\N	01	08	13	27	41	45	2008-12-23
\N	06	19	29	33	37	31	2008-12-26
\N	01	22	29	44	52	39	2008-12-30
\N	02	11	19	21	34	38	2009-01-02
\N	03	11	12	19	33	30	2009-01-06
\N	23	25	30	45	50	08	2009-01-09
\N	22	25	33	36	48	40	2009-01-13
\N	02	04	21	39	51	29	2009-01-16
\N	01	09	10	35	46	09	2009-01-20
\N	02	17	20	27	28	07	2009-01-23
\N	03	11	12	14	21	25	2009-01-27
\N	13	16	19	53	55	02	2009-01-30
\N	04	15	29	43	56	29	2009-02-03
\N	02	12	18	28	31	03	2009-02-06
\N	18	29	38	43	47	07	2009-02-10
\N	25	36	37	40	51	20	2009-02-13
\N	01	09	23	27	33	24	2009-02-17
\N	21	28	41	45	55	24	2009-02-20
\N	01	27	28	35	40	06	2009-02-24
\N	24	37	44	50	56	35	2009-02-27
\N	26	32	35	43	52	10	2009-03-03
\N	11	18	37	46	55	45	2009-03-06
\N	02	27	31	39	40	23	2009-03-10
\N	10	12	26	46	50	23	2009-03-13
\N	09	15	24	28	31	17	2009-03-17
\N	15	16	20	39	40	26	2009-03-20
\N	04	25	34	43	44	45	2009-03-24
\N	10	15	24	38	50	19	2009-03-27
\N	14	39	47	48	53	29	2009-03-31
\N	16	22	38	39	48	42	2009-04-03
\N	02	04	13	17	36	15	2009-04-07
\N	18	25	36	42	51	22	2009-04-10
\N	04	11	22	48	50	42	2009-04-14
\N	05	13	26	35	45	32	2009-04-17
\N	05	24	37	47	52	06	2009-04-21
\N	09	20	21	48	49	07	2009-04-24
\N	15	20	24	36	44	06	2009-04-28
\N	09	16	24	40	43	35	2009-05-01
\N	05	23	38	39	54	03	2009-05-05
\N	12	27	29	32	34	34	2009-05-08
\N	04	08	10	14	51	31	2009-05-12
\N	07	12	24	36	48	27	2009-05-15
\N	02	04	09	15	42	13	2009-05-19
\N	03	29	34	42	49	29	2009-05-22
\N	09	18	21	37	55	33	2009-05-26
\N	23	30	36	39	48	34	2009-05-29
\N	09	13	26	30	35	33	2009-06-02
\N	05	20	38	41	52	20	2009-06-05
\N	05	17	31	36	56	46	2009-06-09
\N	06	11	20	32	44	38	2009-06-12
\N	09	15	21	26	45	25	2009-06-16
\N	04	09	12	16	46	44	2009-06-19
\N	12	14	16	31	50	09	2009-06-23
\N	11	15	17	29	46	16	2009-06-26
\N	07	34	49	54	55	34	2009-06-30
\N	05	06	07	11	25	31	2009-07-03
\N	25	27	35	38	39	28	2009-07-07
\N	05	10	26	27	28	04	2009-07-10
\N	20	29	35	45	53	41	2009-07-14
\N	08	17	40	47	50	13	2009-07-17
\N	03	08	21	50	52	02	2009-07-21
\N	03	06	43	51	52	36	2009-07-24
\N	04	17	24	25	48	34	2009-07-28
\N	17	35	44	52	56	22	2009-07-31
\N	01	28	34	42	50	27	2009-08-04
\N	07	18	35	45	56	03	2009-08-07
\N	06	12	15	32	42	40	2009-08-11
\N	08	22	25	33	35	46	2009-08-14
\N	04	05	26	37	56	25	2009-08-18
\N	09	38	44	48	49	13	2009-08-21
\N	03	12	19	22	40	02	2009-08-25
\N	01	17	31	37	54	31	2009-08-28
\N	02	09	28	51	53	19	2009-09-01
\N	02	04	06	21	44	37	2009-09-04
\N	04	10	18	28	50	35	2009-09-08
\N	16	27	48	49	54	02	2009-09-11
\N	29	30	32	35	41	39	2009-09-15
\N	18	27	31	36	52	33	2009-09-18
\N	26	29	33	39	46	24	2009-09-22
\N	07	27	42	49	52	19	2009-09-25
\N	02	21	25	45	50	21	2009-09-29
\N	15	24	51	53	55	11	2009-10-02
\N	09	33	51	53	56	39	2009-10-06
\N	03	14	21	24	51	14	2009-10-09
\N	17	31	34	45	51	24	2009-10-13
\N	10	13	18	33	51	43	2009-10-16
\N	13	17	25	45	55	08	2009-10-20
\N	27	45	48	54	56	02	2009-10-23
\N	07	13	37	46	51	02	2009-10-27
\N	04	15	17	29	38	20	2009-10-30
\N	05	18	23	31	38	20	2009-11-03
\N	07	11	27	40	46	08	2009-11-06
\N	08	21	29	34	37	15	2009-11-10
\N	27	43	45	49	54	44	2009-11-13
\N	08	22	27	49	50	28	2009-11-17
\N	03	04	07	16	56	39	2009-11-20
\N	10	11	35	37	50	12	2009-11-24
\N	12	25	37	39	45	11	2009-11-27
\N	17	30	39	52	53	21	2009-12-01
\N	04	33	41	51	56	38	2009-12-04
\N	20	23	28	30	46	29	2009-12-08
\N	02	21	27	34	44	45	2009-12-11
\N	27	31	32	36	47	35	2009-12-15
\N	10	20	30	44	49	24	2009-12-18
\N	03	33	35	39	45	13	2009-12-22
\N	04	16	44	52	54	20	2009-12-25
\N	02	05	29	35	51	03	2009-12-29
\N	06	08	27	40	41	21	2010-01-01
\N	13	28	39	50	55	10	2010-01-05
\N	18	20	31	36	43	33	2010-01-08
